,SOURCE_ID,ra,ra_error,dec,dec_error,period,eccentricity,center_of_mass_velocity,temperature_ratio
653,1871938960283634304,316.26576145987156,0.029866824,38.37122786647345,0.021258524,779.6565491080103,0.33079487380228745,9.550436127865916,
654,5785206426705025408,211.61945111981262,0.0120789725,-79.6761102455201,0.022331748,284.94685110678296,0.5855646310433651,23.71175488098309,
655,5785517043039672320,217.9699997111272,0.031899136,-79.12028479785745,0.049655408,734.1105857927415,0.37264261747029,,
656,5785895687357437824,220.79009750226137,0.039849594,-77.79609089343775,0.068527736,709.5048648255803,0.4920875151583103,,
657,5786043606029913856,208.9938724156578,0.042448215,-79.19589470404915,0.04200283,790.4028150231624,0.30074001737088213,-20.468923973769677,
658,5786553229670354176,209.07676889395594,0.020846305,-77.07359279450239,0.022926668,545.81876701688,0.448249126127453,18.2014151357184,
659,5786729701287653376,217.29065464826851,0.024506163,-77.16675183206023,0.027525268,578.6058139193665,0.29330576796397584,22.142979594869,
660,1931745039839292032,348.21374587351426,0.1183872,43.96903730092819,0.084897675,680.6060949079447,0.5804898183169035,,
661,1932224323829988224,341.43935523509174,0.0462455,40.07539897325098,0.03132001,782.5866649341422,0.16430777485298897,,
662,1932569673559872384,339.87715571005845,0.019813368,41.269680265914246,0.044062126,323.80334560879675,0.5284802165077978,,
663,1932655435467016832,342.342556316033,0.06393563,41.07574633963335,0.0808766,619.9596812388882,0.49149645363962313,,
664,1932710789005161344,341.3896570132557,0.040077705,41.26581883537815,0.03843636,538.7131835495918,0.5717697137681512,,
665,1932771811900423808,342.18058252380246,0.051204763,41.465512588012785,0.014788531,1211.6438654869387,0.3121189823154098,-24.059872212090685,
666,1932987728496417408,340.8167221619774,0.044833135,41.94262039598556,0.018043974,420.5444488726767,0.5492188783531293,46.58018304873379,
667,5941553651603703296,247.27933102075588,0.04075719,-48.315061522062656,0.040647123,1024.766862757687,0.5463380647401298,-40.424538724354015,
668,5941568976047776000,246.92946182617706,0.0704735,-48.22591631135396,0.09628146,331.62012445105347,0.59088235008099,-22.3114078173675,
669,5941576913152908160,247.1246173280239,0.04877923,-48.04233295547118,0.08453814,451.81012246929794,0.21853319925636247,,
670,5941593508902067840,246.27228834247498,0.067736454,-48.19254092959636,0.04274838,409.311832050213,0.3071046715945298,,
671,6068030572901436288,197.87416788333135,0.0654633,-53.049397321732265,0.055109255,684.1815786730782,0.3428576274079432,25.215234094749285,
672,6068048994025563904,199.37216095629418,0.057017475,-53.9766676974157,0.09757413,610.3817076413012,0.48730635837683933,,
673,2007126418876320896,343.4133414004571,0.028927384,57.70125203850066,0.06308816,802.5981681014588,0.3255383441781678,,
674,557139141844412544,77.72093528409067,0.063510194,81.39329437436687,0.04779573,437.3970128773606,0.5246836189887494,,
