source_id,ra,ra_error,dec,dec_error,source_id,teff_gspphot,spectraltype_esphs,lum_flame,mass_flame
3833345379257218176,150.73894196694124,1.8290709,-0.07443435447312724,1.8015311,4295806720,5052.976,F,0.15797018,
3833345929013160448,150.78931874959966,0.72928613,-0.03392462474291443,1.2008313,4295806720,5052.976,F,0.15797018,
3833357645683859584,150.73377311267762,0.0754232,-0.013795889764489866,0.06373062,4295806720,5052.976,F,0.15797018,
3833363761717488640,150.82571140975355,0.10801318,0.014734020767030972,0.08435922,4295806720,5052.976,F,0.15797018,
3835150850364716416,151.3019451923758,0.06626505,1.1327875332336073,0.062721685,4295806720,5052.976,F,0.15797018,
3835154316403267712,151.31188862208435,6.8298573,1.1778423832056242,5.095229,4295806720,5052.976,F,0.15797018,
3835157271340808832,151.32778408430673,11.260054,1.274644303965491,11.660921,4295806720,5052.976,F,0.15797018,
3835157271340811008,151.32856607297836,0.53972256,1.277328435793727,0.49550927,4295806720,5052.976,F,0.15797018,
3835157271340813696,151.32664831186915,0.321503,1.2852189634429794,0.30113736,4295806720,5052.976,F,0.15797018,
3835202797994281344,151.23541388337492,0.72486836,1.2602154897934112,0.85220635,4295806720,5052.976,F,0.15797018,
3835203141591535232,151.21108850374165,0.44217572,1.2866851362592835,0.40965885,4295806720,5052.976,F,0.15797018,
3834005537205754752,146.97373845388086,0.06312516,-0.023974030635712455,0.058617838,4295806720,5052.976,F,0.15797018,
3834029825247085952,147.00950676532116,5.8483567,0.02946747126500625,3.3685858,4295806720,5052.976,F,0.15797018,
3834052747486272768,146.94886773116087,0.40713903,0.0022643113230133745,0.34817064,4295806720,5052.976,F,0.15797018,
3834076451410769792,146.977365844601,7.6970344,0.0408563153876193,8.069517,4295806720,5052.976,F,0.15797018,
3834077104245821696,146.96400388519731,0.1018452,0.07954157071798107,0.09038588,4295806720,5052.976,F,0.15797018,
3834078100678412288,146.9795517851766,1.0843105,0.123645345235214,1.0976058,4295806720,5052.976,F,0.15797018,
3832927564840007680,148.19826549175386,5.707189,-1.1991452973322736,3.592416,4295806720,5052.976,F,0.15797018,
3832927633558568192,148.22528641802367,0.07577745,-1.1841352886523486,0.08012743,4295806720,5052.976,F,0.15797018,
3832930111754663680,148.1192430208758,0.05445938,-1.1679136795820642,0.051200904,4295806720,5052.976,F,0.15797018,
3832930725935446272,148.1900161427368,0.5013929,-1.1534473651784483,0.61173254,4295806720,5052.976,F,0.15797018,
3832932203404229376,148.19256002433616,0.6403643,-1.1020322897802584,0.7752249,4295806720,5052.976,F,0.15797018,
3832955847198686080,148.235131479596,0.088939,-1.063871625860814,0.10158857,4295806720,5052.976,F,0.15797018,
3827682207181449088,147.53905089660628,2.300173,-1.2677052207118717,1.4551418,4295806720,5052.976,F,0.15797018,
3827683306691086720,147.4963010540293,0.51057905,-1.2350392069345622,0.4752549,4295806720,5052.976,F,0.15797018,
3827684994613646080,147.54909206923514,0.34033698,-1.1851911001251016,0.34115043,4295806720,5052.976,F,0.15797018,
3827685677513038080,147.55170859077492,0.6831268,-1.1437664380906347,0.7765761,4295806720,5052.976,F,0.15797018,
3827686609521275648,147.44371883455443,0.11393648,-1.1938145123186852,0.104116276,4295806720,5052.976,F,0.15797018,
3827687949551072128,147.40178597681995,0.03976021,-1.1381267221742826,0.035722766,4295806720,5052.976,F,0.15797018,
3827688048336943360,147.47591071964095,0.19281517,-1.1819822545892071,0.17626096,4295806720,5052.976,F,0.15797018,
3827689800681660928,147.48446708709048,2.7473774,-1.0947754894730672,4.9171352,4295806720,5052.976,F,0.15797018,
3833760243033801216,147.37010024978613,0.08854964,-0.8364488215689833,0.0837575,4295806720,5052.976,F,0.15797018,
3833760517911708288,147.35406801158953,0.028756388,-0.8151257291838461,0.028680854,4295806720,5052.976,F,0.15797018,
3833760719774485248,147.255341113662,0.15833068,-0.8397154792250044,0.14548472,4295806720,5052.976,F,0.15797018,
3833763094892080768,147.37506357228548,0.06834665,-0.7351361079569522,0.07069947,4295806720,5052.976,F,0.15797018,
3833764121388593792,147.2563643372647,0.35119376,-0.7833435828504146,0.29610744,4295806720,5052.976,F,0.15797018,
3833764396266503808,147.22744463398033,0.07312783,-0.7691058608413506,0.05979395,4295806720,5052.976,F,0.15797018,
3833764705504152192,147.27575310218367,0.18253797,-0.7502354874027652,0.16279441,4295806720,5052.976,F,0.15797018,
3834246806993904384,147.73312945891544,0.83198434,1.0370128844503623,0.8725247,4295806720,5052.976,F,0.15797018,
3834247223605577856,147.75489217123553,1.0938541,1.071839432488345,1.4350616,4295806720,5052.976,F,0.15797018,
3834247361044351488,147.78074297438093,0.08027178,1.0761594289264589,0.07088112,4295806720,5052.976,F,0.15797018,
3834250522140283904,147.71553917865648,0.1072946,1.0965508625506812,0.094409354,4295806720,5052.976,F,0.15797018,
3834250831378106752,147.6754858566449,13.124558,1.1213768593921796,11.378931,4295806720,5052.976,F,0.15797018,
3834622015336601216,147.84482700522614,0.590364,1.1036953293977643,0.71215045,4295806720,5052.976,F,0.15797018,
3834623084783556480,147.78641039925574,0.66939086,1.121894817865812,0.5143861,4295806720,5052.976,F,0.15797018,
3834626344666789888,147.72306792733974,0.6054709,1.1579132653080109,0.7251934,4295806720,5052.976,F,0.15797018,
3834376862898282496,148.8321461223512,0.08573228,0.843171760548205,0.08118713,4295806720,5052.976,F,0.15797018,
3834380191497784192,148.8011844539656,0.5024297,0.8810978200635006,0.48267946,4295806720,5052.976,F,0.15797018,
3834381222289804544,148.76165136380075,0.058652043,0.9166457501199743,0.052622747,4295806720,5052.976,F,0.15797018,
3834568998260049024,148.72207961657634,0.791198,0.9247767688670379,0.8068899,4295806720,5052.976,F,0.15797018,
3834569071274345216,148.69264654175288,0.32307577,0.9208862372016235,0.3153068,4295806720,5052.976,F,0.15797018,
3830119618300533376,150.64512485265527,1.1677613,-1.2651699285935503,1.496545,4295806720,5052.976,F,0.15797018,
3830119790098750848,150.681636872989,0.19435528,-1.229425529458852,0.24866857,4295806720,5052.976,F,0.15797018,
